13,
* 
* OCD parameters for SHG v6.2.x
* 
* 
* Data for All Race Male and All Races Female 
* Probabilities of dying from condition other than lung cancer by race, sex, year of birth, age and smoking status/intensity
* 
* The first line following these comments contains the following values:
* Number of Race Values,Number of Sex Values,Min Year of Birth,Max Year of Birth,Min Age,Max Age
* The subsequent statistics in this file are comma-delimited as follows:
* Race,Sex,Year of Birth,Age,Never Smokers Prob of Dying,Current Smokers in Group 1 Prob of Dying,Current Smokers in Group 2 Prob of Dying,Current Smokers in Group 3 Prob of Dying,Current Smokers in Group 4 Prob of Dying,Current Smokers in Group 5 Prob of Dying,Current Smokers in Group 6 Prob of Dying
0,1,1926,48,0.0031976629,0.0038936047,0.0043953274,0.0049390094,0.0052347479,0.0056398631,0.0078292788
0,1,1926,49,0.003284901,0.0039450382,0.0044997753,0.0051244648,0.0054421036,0.005857817,0.0079666669
0,1,1926,50,0.0034599398,0.004110385,0.00473628,0.0054633979,0.0058129332,0.006251489,0.0083356495
0,1,1926,51,0.0036843115,0.0043419408,0.0050532601,0.0059011783,0.0062898638,0.0067587993,0.0088419646
0,1,1926,52,0.0038903947,0.0045605097,0.0053598686,0.0063335996,0.0067621123,0.0072605615,0.0093253059
0,1,1926,53,0.0040391627,0.0047220109,0.005603292,0.0066968345,0.0071613195,0.0076834845,0.0096948004
0,1,1926,54,0.0043110208,0.0050384017,0.006035446,0.0072925218,0.0078101287,0.0083736954,0.0103859124
0,1,1926,55,0.0045970432,0.0053836632,0.0065091121,0.0079479511,0.0085243333,0.0091333147,0.0111416102
0,1,1926,56,0.0048326859,0.0056846617,0.0069359327,0.0085553216,0.0091883278,0.0098384715,0.0118105891
0,1,1926,57,0.0052353048,0.0062009427,0.0076338822,0.0095086122,0.0102254965,0.0109423807,0.0129330384
0,1,1926,58,0.0056404415,0.0068468638,0.0084338868,0.0105135045,0.0112654536,0.0120420019,0.0140767884
0,1,1926,59,0.006077052,0.0076067255,0.009375231,0.0116963146,0.0124877166,0.0133337724,0.0154130647
0,1,1926,60,0.0065516153,0.0083762209,0.0103295246,0.0128971571,0.0137201761,0.0146334618,0.0167234716
0,1,1926,61,0.0071166609,0.0093043939,0.011480693,0.0143458942,0.015206312,0.0162004114,0.0183003083
0,1,1926,62,0.0076704813,0.010265817,0.0126742174,0.015849874,0.0167398489,0.0178141776,0.0198864791
0,1,1926,63,0.0081438367,0.0111138349,0.0137290033,0.0171825688,0.0180818188,0.0192205484,0.0211992958
0,1,1926,64,0.0088829722,0.0122757801,0.0151729988,0.0190048396,0.0199271583,0.0211580556,0.0230513101
0,1,1926,65,0.0096626123,0.0135345126,0.0167383259,0.0209820435,0.0219207254,0.0232481984,0.0250132863
0,1,1926,66,0.0105854197,0.0150399119,0.0186106519,0.0233474588,0.0243036528,0.025745847,0.0273491726
0,1,1926,67,0.0118602755,0.0171044441,0.0211773675,0.0265883606,0.027577005,0.0291797262,0.0305959642
0,1,1926,68,0.0127632731,0.0186603938,0.0231169402,0.0290462973,0.0300170989,0.0317247729,0.0328256979
0,1,1926,69,0.013816515,0.0204843672,0.0253909208,0.0319285368,0.032875937,0.0347057008,0.035426757
0,1,1926,70,0.0149287886,0.0224488249,0.0278416961,0.0350377076,0.0359463471,0.0379024669,0.0381585297
0,1,1926,71,0.016087865,0.0244027232,0.0302821263,0.03813863,0.0389854801,0.0410584708,0.0407562805
0,1,1926,72,0.0175045389,0.0267749894,0.0332447597,0.041902501,0.0426771306,0.0448930773,0.0439246362
0,1,1926,73,0.0193427625,0.0296572131,0.0367132691,0.0461398175,0.0472619803,0.0496566533,0.0475494077
0,1,1926,74,0.0213004327,0.032714727,0.0403762162,0.0505938761,0.0521242947,0.0546996001,0.0512292472
0,1,1926,75,0.0235992662,0.0362805179,0.0446412199,0.0557713338,0.0577943416,0.0605765791,0.0554520295
0,1,1926,76,0.0261186893,0.0401663755,0.0492715286,0.0613700439,0.0639718742,0.0669701037,0.0598783075
0,1,1926,77,0.0288936117,0.044424505,0.0543271915,0.0674598699,0.0707397056,0.0739647176,0.064545934
0,1,1926,78,0.0318843521,0.0490411054,0.0597869655,0.0740090227,0.0772130128,0.080362422,0.0693911231
0,1,1926,79,0.0350657677,0.0539366817,0.0655499424,0.0808876245,0.0839512878,0.0869614818,0.0742613807
0,1,1926,80,0.0387796085,0.0596381559,0.0722510628,0.088872404,0.0917490086,0.0945737755,0.0798277438
0,1,1926,81,0.0430375357,0.0661602739,0.0798986187,0.0979615845,0.1005836551,0.1031563324,0.0860140558
0,1,1926,82,0.0477690565,0.0733893916,0.0883460402,0.1079637538,0.1102384061,0.1124673052,0.0925791317
0,1,1926,83,0.0531339077,0.0822674007,0.0987150031,0.1202343363,0.1220705985,0.1238657452,0.1005892135
0,1,1926,84,0.0591356622,0.0922596142,0.1103464205,0.1339484613,0.1352042034,0.1364252915,0.1092152179
0,1,1926,85,0.0658868129,0.1035625218,0.1234610538,0.1493560515,0.149859882,0.1503377256,0.1185470054
0,1,1926,86,0.0735461022,0.1164502981,0.1383687785,0.1668103894,0.1663541965,0.1658833626,0.1287283322
0,1,1926,87,0.0822037022,0.1310941011,0.1552530206,0.1865071582,0.1848374512,0.1831677442,0.1397485735
0,1,1926,88,0.0919024826,0.1470487735,0.1741479294,0.2092058196,0.2073329026,0.2054599857,0.1567565295
0,1,1926,89,0.1026667873,0.1648171229,0.195190752,0.2344847934,0.2323855662,0.2302863391,0.1756978965
0,1,1926,90,0.1144839057,0.1843953419,0.2183769793,0.2623386629,0.2599900737,0.2576414845,0.1965686157
0,1,1926,91,0.1273311633,0.2057630938,0.243682527,0.2927384951,0.2901177512,0.2874970072,0.2193470079
0,1,1926,92,0.1411851351,0.2288981514,0.2710810717,0.3256526676,0.3227372593,0.3198218509,0.2440093784
0,1,1926,93,0.1559542412,0.253666707,0.3004141465,0.3608908125,0.3576599343,0.3544290561,0.2704130861
0,1,1926,94,0.1716639522,0.2801237627,0.3317468897,0.3985311809,0.394963327,0.3913954731,0.2986167639
0,1,1926,95,0.1874174021,0.3068146449,0.3633565506,0.4365042136,0.4325964058,0.428688598,0.3270697047
0,1,1926,96,0.2029230165,0.3332596587,0.3946750328,0.4741274501,0.4698828199,0.4656381897,0.3552605457
0,1,1926,97,0.2179151335,0.3590155067,0.425177345,0.5107702126,0.5061975378,0.5016248629,0.382716724
0,1,1926,98,0.2320704775,0.3835379999,0.4542190113,0.5456582852,0.5407732746,0.535888264,0.4088581248
0,1,1926,99,0.2450919256,0.4063195335,0.4811988821,0.5780695002,0.5728943279,0.5677191556,0.4331436326
0,1,1927,0,0.05119,0.05119,0.05119,0.05119,0.05119,0.05119,0.05119
0,1,1927,1,0.01136,0.01136,0.01136,0.01136,0.01136,0.01136,0.01136
0,1,1927,2,0.00552,0.00552,0.00552,0.00552,0.00552,0.00552,0.00552
0,1,1927,3,0.00358,0.00358,0.00358,0.00358,0.00358,0.00358,0.00358
0,1,1927,4,0.0027,0.0027,0.0027,0.0027,0.0027,0.0027,0.0027
0,1,1927,5,0.00203,0.00203,0.00203,0.00203,0.00203,0.00203,0.00203
0,1,1927,6,0.00169,0.00169,0.00169,0.00169,0.00169,0.00169,0.00169
0,1,1927,7,0.00145,0.00145,0.00145,0.00145,0.00145,0.00145,0.00145
0,1,1927,8,0.0013098002,0.0013098002,0.0013098002,0.0013098002,0.0013098002,0.0013098002,0.0013098002
0,1,1927,9,0.0010796003,0.0010796003,0.0010796003,0.0010796003,0.0010796003,0.0010796003,0.0010796003
0,1,1927,10,0.0009394004,0.0009394004,0.0009394004,0.0009394004,0.0009394004,0.0009394004,0.0009394004
0,1,1927,11,0.0008592005,0.0008592005,0.0008592005,0.0008592005,0.0008592005,0.0008592005,0.0008592005
0,1,1927,12,0.0008290006,0.0008290006,0.0008290006,0.0008290006,0.0008290006,0.0008290006,0.0008290006
0,1,1927,13,0.0009090007,0.0009090007,0.0009090007,0.0009090007,0.0009090007,0.0009090007,0.0009090007
0,1,1927,14,0.0009790008,0.0009790008,0.0009790008,0.0009790008,0.0009790008,0.0009790008,0.0009790008
0,1,1927,15,0.0009890008,0.0009890008,0.0009890008,0.0009890008,0.0009890008,0.0009890008,0.0009890008
0,1,1927,16,0.0011590009,0.0011590009,0.0011590009,0.0011590009,0.0011590009,0.0011590009,0.0011590009
0,1,1927,17,0.001159001,0.001159001,0.001159001,0.001159001,0.001159001,0.001159001,0.001159001
0,1,1927,18,0.001219001,0.001219001,0.001219001,0.001219001,0.001219001,0.001219001,0.001219001
0,1,1927,19,0.0012390011,0.0012390011,0.0012390011,0.0012390011,0.0012390011,0.0012390011,0.0012390011
0,1,1927,20,0.0012290011,0.0012290011,0.0012290011,0.0012290011,0.0012290011,0.0012290011,0.0012290011
0,1,1927,21,0.0011690011,0.0011690011,0.0011690011,0.0011690011,0.0011690011,0.0011690011,0.0011690011
0,1,1927,22,0.001089001,0.001089001,0.001089001,0.001089001,0.001089001,0.001089001,0.001089001
0,1,1927,23,0.0010486015,0.0010486015,0.0010486015,0.0010486015,0.0010486015,0.0010486015,0.0010486015
0,1,1927,24,0.0010370031,0.0010370031,0.0010370031,0.0010370031,0.0010370031,0.0010370031,0.0010370031
0,1,1927,25,0.0010380021,0.0010380021,0.0010380021,0.0010380021,0.0010380021,0.0010380021,0.0010380021
0,1,1927,26,0.0009674025,0.0009674025,0.0009674025,0.0009674025,0.0009674025,0.0009674025,0.0009674025
0,1,1927,27,0.0009280019,0.0009280019,0.0009280019,0.0009280019,0.0009280019,0.0009280019,0.0009280019
0,1,1927,28,0.0009554044,0.0009554044,0.0009554044,0.0009554044,0.0009554044,0.0009554044,0.0009554044
0,1,1927,29,0.001005005,0.001005005,0.001005005,0.001005005,0.001005005,0.001005005,0.001005005
0,1,1927,30,0.0011344064,0.0011344064,0.0011344064,0.0011344064,0.0011344064,0.0011344064,0.0011344064
0,1,1927,31,0.0011532079,0.0011532079,0.0011532079,0.0011532079,0.0011532079,0.0011532079,0.0011532079
0,1,1927,32,0.00124201,0.00124201,0.00124201,0.00124201,0.00124201,0.00124201,0.00124201
0,1,1927,33,0.0012998133,0.0012998133,0.0012998133,0.0012998133,0.0012998133,0.0012998133,0.0012998133
0,1,1927,34,0.0013864189,0.0013864189,0.0013864189,0.0013864189,0.0013864189,0.0013864189,0.0013864189
0,1,1927,35,0.0015234254,0.0015234254,0.0015234254,0.0015234254,0.0015234254,0.0015234254,0.0015234254
0,1,1927,36,0.0016864401,0.0016864401,0.0016864401,0.0016864401,0.0016864401,0.0016864401,0.0016864401
0,1,1927,37,0.0018140475,0.0018140475,0.0018140475,0.0018140475,0.0018140475,0.0018140475,0.0018140475
0,1,1927,38,0.0019456675,0.0019456675,0.0019456675,0.0019456675,0.0019456675,0.0019456675,0.0019456675
0,1,1927,39,0.0020846957,0.0020846957,0.0020846957,0.0020846957,0.0020846957,0.0020846957,0.0020846957
0,1,1927,40,0.0020132962,0.0024649026,0.0025119123,0.0024048215,0.0025617439,0.002749477,0.0042612576
0,1,1927,41,0.0022127319,0.0027338354,0.0028255133,0.0027730385,0.0029707306,0.0032066495,0.0048365513
0,1,1927,42,0.0023526971,0.002947029,0.0030880003,0.0031021017,0.0033404172,0.0036242622,0.005331363
0,1,1927,43,0.002433348,0.0030741752,0.0032647002,0.0033523042,0.003594922,0.003895029,0.0056827255
0,1,1927,44,0.0026187756,0.0032259678,0.003471012,0.003638586,0.0038869784,0.004206071,0.0060892449
0,1,1927,45,0.0028004638,0.0034477552,0.0037573272,0.0040163746,0.0042752857,0.0046207208,0.0066409813
0,1,1927,46,0.0029446727,0.0036262053,0.0040013985,0.0043570212,0.0046225109,0.0049904069,0.0071231562
0,1,1927,47,0.0029610164,0.0036504238,0.0040775072,0.0045183139,0.0047787838,0.005153699,0.0073085818
0,1,1927,48,0.0030441005,0.0036951195,0.0041712659,0.0046872325,0.004967895,0.0053523586,0.007430164
0,1,1927,49,0.0032002757,0.0038364722,0.0043759432,0.0049834415,0.0052923389,0.005696612,0.0077474272
0,1,1927,50,0.0033805301,0.004013921,0.0046251273,0.0053351809,0.0056765133,0.0061047768,0.0081400255
0,1,1927,51,0.0035994022,0.0042447778,0.0049401793,0.005769123,0.0061491105,0.0066075523,0.008644101
0,1,1927,52,0.0037607296,0.0044165294,0.0051906516,0.0061336408,0.0065486249,0.0070313375,0.0090308957
0,1,1927,53,0.003995051,0.0046837992,0.0055579487,0.006642642,0.0071033683,0.0076213078,0.0096163476
0,1,1927,54,0.0042360717,0.0049697833,0.0059532487,0.0071932043,0.0077037619,0.0082596533,0.0102444658
0,1,1927,55,0.0044375576,0.0052223262,0.0063140478,0.0077097678,0.008268877,0.0088596086,0.0108077197
0,1,1927,56,0.0048145224,0.0056978243,0.0069519925,0.008575131,0.0092096029,0.009861252,0.0118379359
0,1,1927,57,0.0051736519,0.006173579,0.0076001952,0.0094666523,0.0101803731,0.0108940939,0.0128759672
0,1,1927,58,0.0055600099,0.006859529,0.0084494875,0.010532952,0.0112862921,0.0120642768,0.0141028272
0,1,1927,59,0.0059123292,0.0074484298,0.0091801328,0.0114529147,0.0122278476,0.0130562971,0.0150923194
0,1,1927,60,0.0064607605,0.0083212005,0.0102616737,0.0128124403,0.0136300532,0.0145373399,0.0166136212
0,1,1927,61,0.0070165682,0.0092490312,0.0114123809,0.0142605337,0.0151158318,0.0161040162,0.0181914183
0,1,1927,62,0.0074003417,0.009993034,0.0123374384,0.0154287116,0.0162950381,0.0173408198,0.0193580562
0,1,1927,63,0.0080429927,0.0110763531,0.0136827017,0.01712462,0.0180208371,0.0191557264,0.0211278004
0,1,1927,64,0.0087160959,0.0121632381,0.0150338956,0.0188306067,0.0197444698,0.0209640825,0.02283998
0,1,1927,65,0.0095434319,0.0135063738,0.0167035262,0.020938421,0.0218751513,0.0231998644,0.0249612827
0,1,1927,66,0.0107948047,0.0155039844,0.0191849033,0.0240678694,0.0250535678,0.0265402625,0.0281930604
0,1,1927,67,0.0117258041,0.0170715945,0.0211366957,0.0265372967,0.0275240424,0.0291236856,0.0305372037
0,1,1927,68,0.0127349846,0.0187994646,0.0232892243,0.0292627713,0.030240808,0.0319612088,0.0330703387
0,1,1927,69,0.0137185588,0.0205372829,0.0254565113,0.0320110154,0.0329608629,0.0347953534,0.0355182723
0,1,1927,70,0.0147529564,0.0222785006,0.0276304548,0.0347718685,0.035673614,0.0376148923,0.0378690122
0,1,1927,71,0.015997947,0.024361827,0.0302313769,0.0380747139,0.0389201448,0.0409896614,0.0406879775
0,1,1927,72,0.0175039071,0.0268680604,0.0333603199,0.0420481558,0.042825478,0.0450491274,0.04407732
0,1,1927,73,0.0192282137,0.0295685553,0.0366035178,0.0460018863,0.0471206945,0.0495082088,0.0474072627
0,1,1927,74,0.0212158097,0.0326602665,0.0403090015,0.050509652,0.052037523,0.0546085412,0.0511439655
0,1,1927,75,0.0234618853,0.0361334707,0.0444602863,0.0555452892,0.0575600977,0.0603310586,0.0552272791
0,1,1927,76,0.0260437428,0.0401061941,0.049197705,0.061278093,0.063876025,0.0668697623,0.0597885917
0,1,1927,77,0.0288103706,0.0443454796,0.0542305505,0.0673398676,0.070613869,0.073833144,0.0644311152
0,1,1927,78,0.0317233726,0.0488402336,0.0595420787,0.0737058826,0.0768967491,0.0800332584,0.0691068978
0,1,1927,79,0.0349361515,0.0537866233,0.0653675746,0.0806625853,0.0837177251,0.0867195445,0.0740547765
0,1,1927,80,0.0385960779,0.0594092237,0.0719737137,0.0885312507,0.091396813,0.0942107365,0.0795213102
0,1,1927,81,0.0428374174,0.0659104864,0.0795969623,0.0975917315,0.1002039026,0.1027668667,0.0856893106
0,1,1927,82,0.0475557696,0.0731244228,0.0880270712,0.107573956,0.1098403958,0.1120612476,0.0922448794
0,1,1927,83,0.0528903841,0.0819589687,0.0983449068,0.119783561,0.1216129388,0.1234013553,0.1002120905
0,1,1927,84,0.058834292,0.0918644425,0.1098737784,0.1333747256,0.134625089,0.1358409468,0.108747421
0,1,1927,85,0.0655265328,0.1030782211,0.1228836995,0.1486576017,0.1491590761,0.149634685,0.1179926312
0,1,1927,86,0.0731257794,0.1158744819,0.1376845812,0.1659855558,0.1655316186,0.1650631128,0.1280918043
0,1,1927,87,0.0817132532,0.1304101083,0.1544429769,0.1855340438,0.1838730486,0.1822120535,0.1390194253
0,1,1927,88,0.0913407947,0.1462598269,0.1732135903,0.2080833878,0.2062205194,0.2043576511,0.1559154988
0,1,1927,89,0.1020236191,0.1639072334,0.1941131818,0.2331902965,0.2311026583,0.2290150201,0.1747279386
0,1,1927,90,0.1137489434,0.1833482035,0.2171368671,0.2608489024,0.2585136503,0.2561783982,0.1954523481
0,1,1927,91,0.1265032231,0.2045769471,0.2422777891,0.2910509681,0.2884453318,0.2858396954,0.2180825551
0,1,1927,92,0.14025388,0.2275563111,0.2694919478,0.3237436356,0.3208453179,0.3179470001,0.2425789535
0,1,1927,93,0.1549185447,0.2521671714,0.2986382662,0.3587574279,0.3555456489,0.3523338699,0.2688145552
0,1,1927,94,0.1705227627,0.2784646328,0.3297820039,0.396170742,0.39262402,0.3890772979,0.2968481027
0,1,1927,95,0.1861608862,0.3049785122,0.3611820428,0.4338919535,0.430007532,0.4261231104,0.3251123556
0,1,1927,96,0.2015786979,0.3312899867,0.3923423761,0.471325204,0.467105661,0.4628861179,0.3531608413
0,1,1927,97,0.2164644111,0.3568798116,0.4226480694,0.5077317661,0.503186293,0.4986408199,0.3804400362
0,1,1927,98,0.2305322295,0.3812651015,0.4515272477,0.54242464,0.5375685787,0.5327125173,0.4064351759
0,1,1927,99,0.2434760523,0.4039233049,0.4783610601,0.5746603934,0.5695157412,0.564371089,0.4305892116
0,1,1928,0,0.05406,0.05406,0.05406,0.05406,0.05406,0.05406,0.05406
0,1,1928,1,0.01096,0.01096,0.01096,0.01096,0.01096,0.01096,0.01096
0,1,1928,2,0.0049,0.0049,0.0049,0.0049,0.0049,0.0049,0.0049
0,1,1928,3,0.00336,0.00336,0.00336,0.00336,0.00336,0.00336,0.00336
0,1,1928,4,0.0024,0.0024,0.0024,0.0024,0.0024,0.0024,0.0024
0,1,1928,5,0.00202,0.00202,0.00202,0.00202,0.00202,0.00202,0.00202
0,1,1928,6,0.00174,0.00174,0.00174,0.00174,0.00174,0.00174,0.00174
0,1,1928,7,0.00148,0.00148,0.00148,0.00148,0.00148,0.00148,0.00148
0,1,1928,8,0.0011798002,0.0011798002,0.0011798002,0.0011798002,0.0011798002,0.0011798002,0.0011798002
0,1,1928,9,0.0009696003,0.0009696003,0.0009696003,0.0009696003,0.0009696003,0.0009696003,0.0009696003
0,1,1928,10,0.0008394004,0.0008394004,0.0008394004,0.0008394004,0.0008394004,0.0008394004,0.0008394004
0,1,1928,11,0.0007592005,0.0007592005,0.0007592005,0.0007592005,0.0007592005,0.0007592005,0.0007592005
0,1,1928,12,0.0007990006,0.0007990006,0.0007990006,0.0007990006,0.0007990006,0.0007990006,0.0007990006
0,1,1928,13,0.0008390007,0.0008390007,0.0008390007,0.0008390007,0.0008390007,0.0008390007,0.0008390007
0,1,1928,14,0.0008490007,0.0008490007,0.0008490007,0.0008490007,0.0008490007,0.0008490007,0.0008490007
0,1,1928,15,0.0010190008,0.0010190008,0.0010190008,0.0010190008,0.0010190008,0.0010190008,0.0010190008
0,1,1928,16,0.0010390009,0.0010390009,0.0010390009,0.0010390009,0.0010390009,0.0010390009,0.0010390009
0,1,1928,17,0.0011090009,0.0011090009,0.0011090009,0.0011090009,0.0011090009,0.0011090009,0.0011090009
0,1,1928,18,0.001139001,0.001139001,0.001139001,0.001139001,0.001139001,0.001139001,0.001139001
0,1,1928,19,0.001149001,0.001149001,0.001149001,0.001149001,0.001149001,0.001149001,0.001149001
0,1,1928,20,0.001099001,0.001099001,0.001099001,0.001099001,0.001099001,0.001099001,0.001099001
0,1,1928,21,0.001039001,0.001039001,0.001039001,0.001039001,0.001039001,0.001039001,0.001039001
0,1,1928,22,0.001009001,0.001009001,0.001009001,0.001009001,0.001009001,0.001009001,0.001009001
0,1,1928,23,0.000987003,0.000987003,0.000987003,0.000987003,0.000987003,0.000987003,0.000987003
0,1,1928,24,0.000978002,0.000978002,0.000978002,0.000978002,0.000978002,0.000978002,0.000978002
0,1,1928,25,0.000917802,0.000917802,0.000917802,0.000917802,0.000917802,0.000917802,0.000917802
0,1,1928,26,0.0008782016,0.0008782016,0.0008782016,0.0008782016,0.0008782016,0.0008782016,0.0008782016
0,1,1928,27,0.0009060036,0.0009060036,0.0009060036,0.0009060036,0.0009060036,0.0009060036,0.0009060036
0,1,1928,28,0.0009360038,0.0009360038,0.0009360038,0.0009360038,0.0009360038,0.0009360038,0.0009360038
0,1,1928,29,0.0010556047,0.0010556047,0.0010556047,0.0010556047,0.0010556047,0.0010556047,0.0010556047
0,1,1928,30,0.001074406,0.001074406,0.001074406,0.001074406,0.001074406,0.001074406,0.001074406
0,1,1928,31,0.0011528083,0.0011528083,0.0011528083,0.0011528083,0.0011528083,0.0011528083,0.0011528083
0,1,1928,32,0.0012120097,0.0012120097,0.0012120097,0.0012120097,0.0012120097,0.0012120097,0.0012120097
0,1,1928,33,0.001289214,0.001289214,0.001289214,0.001289214,0.001289214,0.001289214,0.001289214
0,1,1928,34,0.0014066189,0.0014066189,0.0014066189,0.0014066189,0.0014066189,0.0014066189,0.0014066189
0,1,1928,35,0.0015498315,0.0015498315,0.0015498315,0.0015498315,0.0015498315,0.0015498315,0.0015498315
0,1,1928,36,0.001687638,0.001687638,0.001687638,0.001687638,0.001687638,0.001687638,0.001687638
0,1,1928,37,0.001803049,0.001803049,0.001803049,0.001803049,0.001803049,0.001803049,0.001803049
0,1,1928,38,0.0019128718,0.0019128718,0.0019128718,0.0019128718,0.0019128718,0.0019128718,0.0019128718
0,1,1928,39,0.0020852944,0.0020852944,0.0020852944,0.0020852944,0.0020852944,0.0020852944,0.0020852944
0,1,1928,40,0.0020675227,0.0025508909,0.0025995405,0.0024887138,0.0026511105,0.0028453927,0.0044099118
0,1,1928,41,0.002196358,0.002740485,0.0028323858,0.0027797834,0.0029779564,0.0032144491,0.0048483153
0,1,1928,42,0.0022576651,0.0028614709,0.0029983495,0.0030120415,0.0032434382,0.0035190426,0.0051765829
0,1,1928,43,0.0024531191,0.0030097411,0.0031962727,0.0032820405,0.0035195731,0.00381339,0.0055636167
0,1,1928,44,0.0025954077,0.00318067,0.0034222733,0.0035874943,0.0038323989,0.004147011,0.006003742
0,1,1928,45,0.0027308397,0.0033456544,0.0036460589,0.0038974349,0.0041486787,0.0044838842,0.0064443173
0,1,1928,46,0.0027733459,0.0033997949,0.0037515621,0.0040849807,0.0043338939,0.0046788195,0.0066784058
0,1,1928,47,0.0028203649,0.0034627943,0.0038679258,0.0042860753,0.0045331573,0.004888802,0.0069329252
0,1,1928,48,0.0029657745,0.0035899687,0.0040525655,0.0045538494,0.0048265253,0.0052000483,0.0072187262
0,1,1928,49,0.0031098812,0.0037224446,0.0042458814,0.0048353237,0.0051350401,0.0055272974,0.0075171583
0,1,1928,50,0.0033169462,0.0039372712,0.0045368059,0.0052333003,0.0055681146,0.0059882,0.0079845836
0,1,1928,51,0.0034730379,0.0040992909,0.004770858,0.0055713902,0.0059383539,0.0063810829,0.0083478302
0,1,1928,52,0.0036959094,0.0043487898,0.0051110388,0.0060395646,0.0064481838,0.0069234928,0.0088923822
0,1,1928,53,0.0039162208,0.0046048642,0.0054642819,0.0065306952,0.0069836569,0.0074928678,0.0094542856
0,1,1928,54,0.0040753814,0.004800529,0.0057505009,0.0069482278,0.0074413974,0.0079783571,0.0098955735
0,1,1928,55,0.0044349646,0.005246725,0.0063435471,0.007745788,0.0083075093,0.0089010008,0.0108582135
0,1,1928,56,0.0047510605,0.0056600421,0.006905894,0.0085182695,0.0091485342,0.0097958622,0.0117594388
0,1,1928,57,0.0050936343,0.0061944934,0.0076259425,0.0094987226,0.0102148613,0.010931,0.0129195873
0,1,1928,58,0.0053479297,0.0066399303,0.0081789884,0.0101957536,0.0109249765,0.0116780551,0.013651344
0,1,1928,59,0.0058650815,0.0074429304,0.0091733549,0.0114444587,0.0122188195,0.0130466573,0.0150811763
0,1,1928,60,0.0064238981,0.0083411187,0.0102862368,0.0128431091,0.013662679,0.0145721374,0.0166533887
0,1,1928,61,0.006768587,0.0090013912,0.0111068179,0.0138787122,0.01471111,0.015672836,0.0177043486
0,1,1928,62,0.0073100997,0.0099651625,0.0123030281,0.0153856794,0.0162495897,0.0172924546,0.0193040647
0,1,1928,63,0.0078951288,0.0109770578,0.0135600415,0.0169711042,0.0178592872,0.0189840026,0.0209383977
0,1,1928,64,0.0085812157,0.0120969068,0.0149519095,0.0187279155,0.019636795,0.0208497566,0.022715424
0,1,1928,65,0.009738221,0.0139289638,0.0172261494,0.0215935464,0.0225595853,0.0239257463,0.0257422761
0,1,1928,66,0.0106867117,0.0154936465,0.0191721111,0.0240518213,0.0250368625,0.0265225658,0.0281742616
0,1,1928,67,0.0116945242,0.0171896518,0.0212828649,0.0267208134,0.0277143829,0.0293250882,0.0307483814
0,1,1928,68,0.0126560214,0.0188634283,0.0233684641,0.0293623357,0.0303437001,0.0320699544,0.033182858
0,1,1928,69,0.0136410167,0.0205093513,0.0254218893,0.031967479,0.0329160347,0.0347480302,0.0354699659
0,1,1928,70,0.0146925335,0.0222762784,0.0276276988,0.0347684002,0.0356700558,0.0376111404,0.037865235
0,1,1928,71,0.016016387,0.024477482,0.0303748969,0.0382554693,0.0391049138,0.0411842551,0.040881139
0,1,1928,72,0.0174206691,0.0268218757,0.0333029754,0.0419758775,0.0427518635,0.0449716906,0.0440015537
0,1,1928,73,0.0191772874,0.0295615079,0.0365947937,0.0459909221,0.0471094637,0.049496409,0.0473959635
0,1,1928,74,0.0211036386,0.0325485161,0.0401710802,0.0503368281,0.0518594713,0.0544216925,0.0509689712
0,1,1928,75,0.0234096852,0.036106051,0.0444265478,0.0555031389,0.0575164184,0.0602852766,0.0551853701
0,1,1928,76,0.0259876296,0.0400677005,0.0491504854,0.0612192788,0.0638147173,0.0668055812,0.0597312071
0,1,1928,77,0.028677982,0.04418838,0.0540384318,0.0671013074,0.0703637102,0.0735715806,0.0642028597
0,1,1928,78,0.031637638,0.0487577099,0.0594414725,0.0735813442,0.0767668193,0.0798980289,0.0689901302
0,1,1928,79,0.0348020202,0.0536334262,0.0651813921,0.080432839,0.0834792771,0.0864725465,0.0738438509
0,1,1928,80,0.0384441023,0.0592329181,0.0717601211,0.0882685212,0.0911255795,0.0939311522,0.079285319
0,1,1928,81,0.0426681533,0.0657125702,0.0793579483,0.0972986827,0.0999030099,0.102458278,0.0854320024
0,1,1928,82,0.0473646883,0.0728983672,0.0877549457,0.1072414037,0.109500837,0.1117148233,0.0919597151
0,1,1928,83,0.0526433488,0.0816502484,0.0979744644,0.1193323642,0.1211548512,0.1229365311,0.0998346148
0,1,1928,84,0.0585303675,0.0914708282,0.109402999,0.1328032509,0.1340482569,0.1352589051,0.1082814677
0,1,1928,85,0.0651737461,0.1026117115,0.1223275545,0.1479848097,0.1484840145,0.1489574709,0.1174586222
0,1,1928,86,0.0727141721,0.1153189878,0.137024531,0.1651898327,0.1647380716,0.1642718119,0.1274777412
0,1,1928,87,0.0812328945,0.1297492803,0.153660367,0.184593886,0.1829413076,0.1812887292,0.1383149713
0,1,1928,88,0.0907907224,0.1454973274,0.1723105721,0.2069985822,0.2051454255,0.2032922689,0.1551026612
0,1,1928,89,0.1013937345,0.1630273929,0.1930711982,0.2319385502,0.2298621183,0.2277856863,0.1737900134
0,1,1928,90,0.1130382119,0.1823497704,0.215954436,0.2594284349,0.2571058996,0.2547833642,0.1943880013
